"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","WAGELEVEL","LPAY","PC","A","2001",25.3091393347377,
"ISR","WAGELEVEL","LPAY","PC","A","2002",23.8951810096726,
"ISR","WAGELEVEL","LPAY","PC","A","2003",23.2518845415458,
"ISR","WAGELEVEL","LPAY","PC","A","2004",23.1963942374511,
"ISR","WAGELEVEL","LPAY","PC","A","2005",22.9816973824408,
"ISR","WAGELEVEL","LPAY","PC","A","2006",22.4990480524466,
"ISR","WAGELEVEL","LPAY","PC","A","2007",22.2699906821873,
"ISR","WAGELEVEL","LPAY","PC","A","2008",21.3607022274044,
"ISR","WAGELEVEL","LPAY","PC","A","2009",22.1522902551404,
"ISR","WAGELEVEL","LPAY","PC","A","2010",21.4333684213483,
"ISR","WAGELEVEL","LPAY","PC","A","2011",22.4543809087486,
"ISR","WAGELEVEL","LPAY","PC","A","2012",21.829596847118,
"ISR","WAGELEVEL","LPAY","PC","A","2013",22.2145522465155,
"ISR","WAGELEVEL","LPAY","PC","A","2014",23.4650125573918,
"ISR","WAGELEVEL","LPAY","PC","A","2015",23.7928164870966,
"ISR","WAGELEVEL","LPAY","PC","A","2016",23.1372446766082,
"ISR","WAGELEVEL","LPAY","PC","A","2017",22.6269826055933,
"ISR","WAGELEVEL","LPAY","PC","A","2018",22.4082574248894,
"ISR","WAGELEVEL","HPAY","PC","A","2001",28.8304806319943,
"ISR","WAGELEVEL","HPAY","PC","A","2002",28.4404270345023,
"ISR","WAGELEVEL","HPAY","PC","A","2003",28.2422778265056,
"ISR","WAGELEVEL","HPAY","PC","A","2004",27.9267101911525,
"ISR","WAGELEVEL","HPAY","PC","A","2005",27.9294444184166,
"ISR","WAGELEVEL","HPAY","PC","A","2006",28.4971218077208,
"ISR","WAGELEVEL","HPAY","PC","A","2007",28.6886276671063,
"ISR","WAGELEVEL","HPAY","PC","A","2008",28.1377631624332,
"ISR","WAGELEVEL","HPAY","PC","A","2009",28.1650193339671,
"ISR","WAGELEVEL","HPAY","PC","A","2010",28.5174898305418,
"ISR","WAGELEVEL","HPAY","PC","A","2011",27.4849707395893,
"ISR","WAGELEVEL","HPAY","PC","A","2012",29.0747310082163,
"ISR","WAGELEVEL","HPAY","PC","A","2013",28.6729174328608,
"ISR","WAGELEVEL","HPAY","PC","A","2014",28.6810076370442,
"ISR","WAGELEVEL","HPAY","PC","A","2015",29.1934272571436,
"ISR","WAGELEVEL","HPAY","PC","A","2016",29.1772991440758,
"ISR","WAGELEVEL","HPAY","PC","A","2017",28.5636805449234,
"ISR","WAGELEVEL","HPAY","PC","A","2018",27.8142442939095,
"MEX","WAGELEVEL","HPAY","PC","A","2005",20.0663319126229,
"MEX","WAGELEVEL","HPAY","PC","A","2006",23.0630370588403,
"MEX","WAGELEVEL","HPAY","PC","A","2007",18.9875788374064,
"MEX","WAGELEVEL","HPAY","PC","A","2008",21.1246733403898,
"MEX","WAGELEVEL","HPAY","PC","A","2009",22.0582499438485,
"MEX","WAGELEVEL","HPAY","PC","A","2010",21.6840210905773,
"MEX","WAGELEVEL","HPAY","PC","A","2011",19.260255097024,
"MEX","WAGELEVEL","HPAY","PC","A","2012",20.6880608442409,
"MEX","WAGELEVEL","HPAY","PC","A","2013",22.0561131398588,
"MEX","WAGELEVEL","HPAY","PC","A","2014",22.010602673487,
"MEX","WAGELEVEL","HPAY","PC","A","2015",20.8321250856312,
"MEX","WAGELEVEL","HPAY","PC","A","2016",19.4557317680396,
"MEX","WAGELEVEL","HPAY","PC","A","2017",21.0684626597538,
"MEX","WAGELEVEL","HPAY","PC","A","2018",20.6513688469388,
"MEX","WAGELEVEL","HPAY","PC","A","2019",17.6158282378656,
"MEX","WAGELEVEL","HPAY","PC","A","2020",19.2680028429664,
"LVA","WAGELEVEL","HPAY","PC","A","2002",34.999981408212,
"LVA","WAGELEVEL","HPAY","PC","A","2006",28.999959853868,
"LVA","WAGELEVEL","HPAY","PC","A","2010",32,
"LVA","WAGELEVEL","HPAY","PC","A","2014",28.9998340157131,
"LVA","WAGELEVEL","HPAY","PC","A","2018",24.9995262659227,
"LTU","WAGELEVEL","HPAY","PC","A","2002",28.9996322294826,
"LTU","WAGELEVEL","HPAY","PC","A","2006",28.9994094488188,
"LTU","WAGELEVEL","HPAY","PC","A","2010",28.9991945786813,
"LTU","WAGELEVEL","HPAY","PC","A","2014",25,
"LTU","WAGELEVEL","HPAY","PC","A","2018",22.9990396927016,
"MEX","WAGELEVEL","LPAY","PC","A","2005",17.9151520902873,
"MEX","WAGELEVEL","LPAY","PC","A","2006",16.3085483151188,
"MEX","WAGELEVEL","LPAY","PC","A","2007",19.0823277877801,
"MEX","WAGELEVEL","LPAY","PC","A","2008",18.1112944989625,
"MEX","WAGELEVEL","LPAY","PC","A","2009",16.9095232308142,
"MEX","WAGELEVEL","LPAY","PC","A","2010",19.1228583624143,
"MEX","WAGELEVEL","LPAY","PC","A","2011",17.6679961788193,
"MEX","WAGELEVEL","LPAY","PC","A","2012",15.9937431959639,
"MEX","WAGELEVEL","LPAY","PC","A","2013",14.2091327012579,
"MEX","WAGELEVEL","LPAY","PC","A","2014",14.7541661324455,
"MEX","WAGELEVEL","LPAY","PC","A","2015",17.2528672803656,
"MEX","WAGELEVEL","LPAY","PC","A","2016",16.0909448448155,
"MEX","WAGELEVEL","LPAY","PC","A","2017",13.322849165503,
"MEX","WAGELEVEL","LPAY","PC","A","2018",15.6608104442524,
"MEX","WAGELEVEL","LPAY","PC","A","2019",17.0770212212024,
"MEX","WAGELEVEL","LPAY","PC","A","2020",16.9286078885197,
"LVA","WAGELEVEL","LPAY","PC","A","2002",29.1664247701983,
"LVA","WAGELEVEL","LPAY","PC","A","2006",30.047619047619,
"LVA","WAGELEVEL","LPAY","PC","A","2010",22,
"LVA","WAGELEVEL","LPAY","PC","A","2014",21.6666666666666,
"LVA","WAGELEVEL","LPAY","PC","A","2018",21.9333333333333,
"LTU","WAGELEVEL","LPAY","PC","A","2002",25.6666666666666,
"LTU","WAGELEVEL","LPAY","PC","A","2006",25.9047619047619,
"LTU","WAGELEVEL","LPAY","PC","A","2010",23.9333333333333,
"LTU","WAGELEVEL","LPAY","PC","A","2014",19.9583333333333,
"LTU","WAGELEVEL","LPAY","PC","A","2018",21.6333333333333,
"DNK","WAGELEVEL","HPAY","PC","A","2002",2.0916445103726,
"DNK","WAGELEVEL","HPAY","PC","A","2003",2.03382059666498,
"DNK","WAGELEVEL","HPAY","PC","A","2004",2.08722646134448,
"DNK","WAGELEVEL","HPAY","PC","A","2005",2.55248799250719,
"DNK","WAGELEVEL","HPAY","PC","A","2006",2.51768028024696,
"DNK","WAGELEVEL","HPAY","PC","A","2007",2.51716954950131,
"DNK","WAGELEVEL","HPAY","PC","A","2008",2.52737418873399,
"DNK","WAGELEVEL","HPAY","PC","A","2009",2.39190626905802,
"DNK","WAGELEVEL","HPAY","PC","A","2010",2.69364937099821,
"DNK","WAGELEVEL","HPAY","PC","A","2011",2.8066484985545,
"DNK","WAGELEVEL","HPAY","PC","A","2012",2.85454951903688,
"DNK","WAGELEVEL","HPAY","PC","A","2013",2.95881308730844,
"DNK","WAGELEVEL","HPAY","PC","A","2014",2.78426069195321,
"DNK","WAGELEVEL","HPAY","PC","A","2015",2.89003873859181,
"DNK","WAGELEVEL","HPAY","PC","A","2016",2.91643226850058,
"DNK","WAGELEVEL","HPAY","PC","A","2017",2.77045063700346,
"DNK","WAGELEVEL","HPAY","PC","A","2018",2.82891178544695,
"COL","WAGELEVEL","LPAY","PC","A","2007",22.0929808336468,
"COL","WAGELEVEL","LPAY","PC","A","2008",18.1347097484057,
"COL","WAGELEVEL","LPAY","PC","A","2009",18.3418282192312,
"COL","WAGELEVEL","LPAY","PC","A","2010",17.3888879314706,
"COL","WAGELEVEL","LPAY","PC","A","2011",14.9767212738709,
"COL","WAGELEVEL","LPAY","PC","A","2012",16.9780889722504,
"COL","WAGELEVEL","LPAY","PC","A","2013",16.2326470248537,
"COL","WAGELEVEL","LPAY","PC","A","2014",13.9004047432509,
"COL","WAGELEVEL","LPAY","PC","A","2015",13.2081813462324,
"COL","WAGELEVEL","LPAY","PC","A","2016",12.7472856158523,
"COL","WAGELEVEL","LPAY","PC","A","2017",11.7393365414279,
"COL","WAGELEVEL","LPAY","PC","A","2018",10.9797104771685,
"COL","WAGELEVEL","LPAY","PC","A","2019",13.7922899619564,
"COL","WAGELEVEL","LPAY","PC","A","2020",15.2839285307328,
"COL","WAGELEVEL","HPAY","PC","A","2007",26.8992367399523,
"COL","WAGELEVEL","HPAY","PC","A","2008",27.5998928613403,
"COL","WAGELEVEL","HPAY","PC","A","2009",25.9034406726561,
"COL","WAGELEVEL","HPAY","PC","A","2010",26.3267928261031,
"COL","WAGELEVEL","HPAY","PC","A","2011",26.5158640260033,
"COL","WAGELEVEL","HPAY","PC","A","2012",26.3651665446083,
"COL","WAGELEVEL","HPAY","PC","A","2013",25.8429186941149,
"COL","WAGELEVEL","HPAY","PC","A","2014",26.0732712060508,
"COL","WAGELEVEL","HPAY","PC","A","2015",25.2718735085268,
"COL","WAGELEVEL","HPAY","PC","A","2016",24.1599412432558,
"COL","WAGELEVEL","HPAY","PC","A","2017",24.1673533915938,
"COL","WAGELEVEL","HPAY","PC","A","2018",23.7287715359005,
"COL","WAGELEVEL","HPAY","PC","A","2019",24.2320729189913,
"COL","WAGELEVEL","HPAY","PC","A","2020",23.2484662583038,
"CRI","WAGELEVEL","LPAY","PC","A","2010",18.1224296288033,
"CRI","WAGELEVEL","LPAY","PC","A","2011",14.6385959783063,
"CRI","WAGELEVEL","LPAY","PC","A","2012",13.8797678027662,
"CRI","WAGELEVEL","LPAY","PC","A","2013",15.8713012380451,
"CRI","WAGELEVEL","LPAY","PC","A","2014",15.3622341869786,
"CRI","WAGELEVEL","LPAY","PC","A","2015",15.235034526396,
"CRI","WAGELEVEL","LPAY","PC","A","2016",14.6652579710717,
"CRI","WAGELEVEL","LPAY","PC","A","2017",13.9531024041823,
"CRI","WAGELEVEL","LPAY","PC","A","2018",12.916716055384,
"CRI","WAGELEVEL","LPAY","PC","A","2019",11.9629574775041,
"CRI","WAGELEVEL","LPAY","PC","A","2020",13.6071049997487,
"CRI","WAGELEVEL","HPAY","PC","A","2010",27.5751208548339,
"CRI","WAGELEVEL","HPAY","PC","A","2011",28.3640463642805,
"CRI","WAGELEVEL","HPAY","PC","A","2012",26.5980345412436,
"CRI","WAGELEVEL","HPAY","PC","A","2013",27.2104005020179,
"CRI","WAGELEVEL","HPAY","PC","A","2014",27.6504865888089,
"CRI","WAGELEVEL","HPAY","PC","A","2015",27.2734316235315,
"CRI","WAGELEVEL","HPAY","PC","A","2016",26.0941733673992,
"CRI","WAGELEVEL","HPAY","PC","A","2017",24.5478179998442,
"CRI","WAGELEVEL","HPAY","PC","A","2018",24.0944104743193,
"CRI","WAGELEVEL","HPAY","PC","A","2019",26.060248961088,
"CRI","WAGELEVEL","HPAY","PC","A","2020",26.9027216463895,
"FRA","WAGELEVEL","LPAY","PC","A","2002",7.21568627450979,
"FRA","WAGELEVEL","LPAY","PC","A","2006",6.46913580246913,
"FRA","WAGELEVEL","LPAY","PC","A","2010",5.79166666666666,
"FRA","WAGELEVEL","LPAY","PC","A","2014",7.19047619047618,
"FRA","WAGELEVEL","LPAY","PC","A","2018",7.73563218390804,
"FRA","WAGELEVEL","HPAY","PC","A","2002",20.9999420054514,
"FRA","WAGELEVEL","HPAY","PC","A","2006",19.9999824952956,
"FRA","WAGELEVEL","HPAY","PC","A","2010",21.9999380734965,
"FRA","WAGELEVEL","HPAY","PC","A","2014",20.9998946748772,
"FRA","WAGELEVEL","HPAY","PC","A","2018",20.9999743389844,
"TUR","WAGELEVEL","LPAY","PC","A","2006",0.52487562189054,
"TUR","WAGELEVEL","LPAY","PC","A","2010",0.69348659003831,
"TUR","WAGELEVEL","LPAY","PC","A","2014",0.77412280701754,
"TUR","WAGELEVEL","LPAY","PC","A","2018",0.96424452133794,
"TUR","WAGELEVEL","HPAY","PC","A","2006",32.9994222515681,
"TUR","WAGELEVEL","HPAY","PC","A","2010",31.9998634273661,
"TUR","WAGELEVEL","HPAY","PC","A","2014",27.999751992914,
"TUR","WAGELEVEL","HPAY","PC","A","2018",28.9997000643764,
"SVN","WAGELEVEL","LPAY","PC","A","2002",19.8588195841716,
"SVN","WAGELEVEL","LPAY","PC","A","2006",19.9666666666666,
"SVN","WAGELEVEL","LPAY","PC","A","2010",17.7692307692307,
"SVN","WAGELEVEL","LPAY","PC","A","2014",18.7272727272727,
"SVN","WAGELEVEL","LPAY","PC","A","2018",17.0555555555555,
"SVN","WAGELEVEL","HPAY","PC","A","2002",22.9997858746437,
"SVN","WAGELEVEL","HPAY","PC","A","2006",23.9990260713215,
"SVN","WAGELEVEL","HPAY","PC","A","2010",22.9999626837823,
"SVN","WAGELEVEL","HPAY","PC","A","2014",23.9992252197327,
"SVN","WAGELEVEL","HPAY","PC","A","2018",21.9997492425034,
"OECD","WAGELEVEL","LPAY","PC","A","1995",16.3826012950881,
"OECD","WAGELEVEL","LPAY","PC","A","1996",16.43142719146,
"OECD","WAGELEVEL","LPAY","PC","A","1997",16.3474818354768,
"OECD","WAGELEVEL","LPAY","PC","A","1998",16.4050947794671,
"OECD","WAGELEVEL","LPAY","PC","A","1999",16.421128297699,
"OECD","WAGELEVEL","LPAY","PC","A","2000",16.4462684052736,
"OECD","WAGELEVEL","LPAY","PC","A","2001",15.9648295789558,
"OECD","WAGELEVEL","LPAY","PC","A","2002",15.9298785737044,
"OECD","WAGELEVEL","LPAY","PC","A","2003",15.9606855479352,
"OECD","WAGELEVEL","LPAY","PC","A","2004",15.8151867768269,
"OECD","WAGELEVEL","LPAY","PC","A","2005",15.9674271977406,
"OECD","WAGELEVEL","LPAY","PC","A","2006",16.1478259766191,
"OECD","WAGELEVEL","LPAY","PC","A","2007",16.1010570276215,
"OECD","WAGELEVEL","LPAY","PC","A","2008",15.5529825194212,
"OECD","WAGELEVEL","LPAY","PC","A","2009",15.2896175717807,
"OECD","WAGELEVEL","LPAY","PC","A","2010",15.2997705246254,
"OECD","WAGELEVEL","LPAY","PC","A","2011",15.0587053747499,
"OECD","WAGELEVEL","LPAY","PC","A","2012",14.8924679865723,
"OECD","WAGELEVEL","LPAY","PC","A","2013",14.7631876527394,
"OECD","WAGELEVEL","LPAY","PC","A","2014",14.6339977011209,
"OECD","WAGELEVEL","LPAY","PC","A","2015",14.692521076773,
"OECD","WAGELEVEL","LPAY","PC","A","2016",14.2586645251129,
"OECD","WAGELEVEL","LPAY","PC","A","2017",13.964809027779,
"OECD","WAGELEVEL","LPAY","PC","A","2018",13.7580820552694,
"OECD","WAGELEVEL","LPAY","PC","A","2019",14.4832276953352,
"OECD","WAGELEVEL","LPAY","PC","A","2020",13.8062283186093,
"OECD","WAGELEVEL","HPAY","PC","A","1995",22.9455970291921,
"OECD","WAGELEVEL","HPAY","PC","A","1996",22.9376641924454,
"OECD","WAGELEVEL","HPAY","PC","A","1997",22.888922896289,
"OECD","WAGELEVEL","HPAY","PC","A","1998",22.9715361029547,
"OECD","WAGELEVEL","HPAY","PC","A","1999",22.9845999995074,
"OECD","WAGELEVEL","HPAY","PC","A","2000",22.9302090955078,
"OECD","WAGELEVEL","HPAY","PC","A","2001",22.6101755060149,
"OECD","WAGELEVEL","HPAY","PC","A","2002",22.5504459429824,
"OECD","WAGELEVEL","HPAY","PC","A","2003",22.569792306771,
"OECD","WAGELEVEL","HPAY","PC","A","2004",22.4533683750886,
"OECD","WAGELEVEL","HPAY","PC","A","2005",22.4379810806795,
"OECD","WAGELEVEL","HPAY","PC","A","2006",22.6037479287515,
"OECD","WAGELEVEL","HPAY","PC","A","2007",22.5628605781719,
"OECD","WAGELEVEL","HPAY","PC","A","2008",22.6427384197494,
"OECD","WAGELEVEL","HPAY","PC","A","2009",22.67872292501,
"OECD","WAGELEVEL","HPAY","PC","A","2010",22.9413579079126,
"OECD","WAGELEVEL","HPAY","PC","A","2011",22.9100105813595,
"OECD","WAGELEVEL","HPAY","PC","A","2012",22.8205291109333,
"OECD","WAGELEVEL","HPAY","PC","A","2013",22.8990430394602,
"OECD","WAGELEVEL","HPAY","PC","A","2014",22.8351943313576,
"OECD","WAGELEVEL","HPAY","PC","A","2015",22.8137779991823,
"OECD","WAGELEVEL","HPAY","PC","A","2016",22.5876544176337,
"OECD","WAGELEVEL","HPAY","PC","A","2017",22.6302141113934,
"OECD","WAGELEVEL","HPAY","PC","A","2018",22.231478847047,
"OECD","WAGELEVEL","HPAY","PC","A","2019",22.5154717943821,
"OECD","WAGELEVEL","HPAY","PC","A","2020",22.8099163576177,
"BGR","WAGELEVEL","LPAY","PC","A","2002",28.2207792207792,
"BGR","WAGELEVEL","LPAY","PC","A","2006",23.3333333333333,
"BGR","WAGELEVEL","LPAY","PC","A","2010",19.8333333333333,
"BGR","WAGELEVEL","LPAY","PC","A","2014",16.8888888888888,
"BGR","WAGELEVEL","LPAY","PC","A","2018",20.4166666666666,
"BGR","WAGELEVEL","HPAY","PC","A","2002",23.9998636728147,
"BGR","WAGELEVEL","HPAY","PC","A","2006",29,
"BGR","WAGELEVEL","HPAY","PC","A","2010",27.9996062604587,
"BGR","WAGELEVEL","HPAY","PC","A","2014",27.9993277105488,
"BGR","WAGELEVEL","HPAY","PC","A","2018",26.9999267103961,
"HRV","WAGELEVEL","LPAY","PC","A","2010",21.8666666666666,
"HRV","WAGELEVEL","LPAY","PC","A","2014",23.4074074074074,
"HRV","WAGELEVEL","LPAY","PC","A","2018",18.3333333333333,
"HRV","WAGELEVEL","HPAY","PC","A","2010",21.9978905359179,
"HRV","WAGELEVEL","HPAY","PC","A","2014",18.9987857937873,
"HRV","WAGELEVEL","HPAY","PC","A","2018",19.9992151938471,
"CYP","WAGELEVEL","LPAY","PC","A","2002",17.1999999999999,
"CYP","WAGELEVEL","LPAY","PC","A","2006",22.2380952380952,
"CYP","WAGELEVEL","LPAY","PC","A","2010",20.2539682539682,
"CYP","WAGELEVEL","LPAY","PC","A","2014",18.076923076923,
"CYP","WAGELEVEL","LPAY","PC","A","2018",16.5416666666666,
"CYP","WAGELEVEL","HPAY","PC","A","2002",22.9991773804479,
"CYP","WAGELEVEL","HPAY","PC","A","2006",24.9987096404197,
"CYP","WAGELEVEL","HPAY","PC","A","2010",27.9992387332521,
"CYP","WAGELEVEL","HPAY","PC","A","2014",27.9986656568935,
"CYP","WAGELEVEL","HPAY","PC","A","2018",26.9997950413223,
"MLT","WAGELEVEL","LPAY","PC","A","2002",12.2225249772933,
"MLT","WAGELEVEL","LPAY","PC","A","2006",9.93939393939393,
"MLT","WAGELEVEL","LPAY","PC","A","2010",13.6111111111111,
"MLT","WAGELEVEL","LPAY","PC","A","2014",13.6862745098039,
"MLT","WAGELEVEL","LPAY","PC","A","2018",16.2888888888888,
"MLT","WAGELEVEL","HPAY","PC","A","2002",20.9977697379816,
"MLT","WAGELEVEL","HPAY","PC","A","2006",15.9992480496287,
"MLT","WAGELEVEL","HPAY","PC","A","2010",17.9995072273324,
"MLT","WAGELEVEL","HPAY","PC","A","2014",19.9990258686004,
"MLT","WAGELEVEL","HPAY","PC","A","2018",20.9994021305891,
"ROU","WAGELEVEL","LPAY","PC","A","2002",26.5657051282051,
"ROU","WAGELEVEL","LPAY","PC","A","2006",26.9166666666666,
"ROU","WAGELEVEL","LPAY","PC","A","2010",24.9333333333333,
"ROU","WAGELEVEL","LPAY","PC","A","2014",24.0666666666666,
"ROU","WAGELEVEL","LPAY","PC","A","2018",20.7777777777777,
"ROU","WAGELEVEL","HPAY","PC","A","2002",27.9998256252941,
"ROU","WAGELEVEL","HPAY","PC","A","2006",28.9998880597014,
"ROU","WAGELEVEL","HPAY","PC","A","2010",28.9997066942719,
"ROU","WAGELEVEL","HPAY","PC","A","2014",28.9998078124249,
"ROU","WAGELEVEL","HPAY","PC","A","2018",26.9999867805303,
"IRL","WAGELEVEL","HPAY","PC","A","2002",25.999688080787,
"IRL","WAGELEVEL","HPAY","PC","A","2006",25.9989253842919,
"IRL","WAGELEVEL","HPAY","PC","A","2010",23.999726032486,
"IRL","WAGELEVEL","HPAY","PC","A","2014",25.9973775484307,
"IRL","WAGELEVEL","HPAY","PC","A","2018",27.9996289584951,
"JPN","WAGELEVEL","HPAY","PC","A","2018",15.6717290600288,
"JPN","WAGELEVEL","HPAY","PC","A","2019",12.4821246630059,
"JPN","WAGELEVEL","HPAY","PC","A","2020",12.409234932223,
"EU27","WAGELEVEL","LPAY","PC","A","2002",15.4469890530513,
"EU27","WAGELEVEL","LPAY","PC","A","2003",15.7047067574144,
"EU27","WAGELEVEL","LPAY","PC","A","2004",15.4418805758929,
"EU27","WAGELEVEL","LPAY","PC","A","2005",15.6363047581881,
"EU27","WAGELEVEL","LPAY","PC","A","2006",15.9403962614671,
"EU27","WAGELEVEL","LPAY","PC","A","2007",15.5228713470079,
"EU27","WAGELEVEL","LPAY","PC","A","2008",15.1621619899055,
"EU27","WAGELEVEL","LPAY","PC","A","2009",15.0436986772314,
"EU27","WAGELEVEL","LPAY","PC","A","2010",14.810262163052,
"EU27","WAGELEVEL","LPAY","PC","A","2011",14.6459315745815,
"EU27","WAGELEVEL","LPAY","PC","A","2012",14.2951217754607,
"EU27","WAGELEVEL","LPAY","PC","A","2013",14.106192216435,
"EU27","WAGELEVEL","LPAY","PC","A","2014",13.9887038888719,
"EU27","WAGELEVEL","LPAY","PC","A","2015",14.0060519401909,
"EU27","WAGELEVEL","LPAY","PC","A","2016",13.6311486347321,
"EU27","WAGELEVEL","LPAY","PC","A","2017",13.3331771541244,
"EU27","WAGELEVEL","LPAY","PC","A","2018",13.4283594154749,
"EU27","WAGELEVEL","LPAY","PC","A","2019",14.9127039220994,
"EU27","WAGELEVEL","LPAY","PC","A","2020",14.3823570576785,
"EU27","WAGELEVEL","HPAY","PC","A","2002",21.1942697949073,
"EU27","WAGELEVEL","HPAY","PC","A","2003",21.1582151684391,
"EU27","WAGELEVEL","HPAY","PC","A","2004",21.03787820285,
"EU27","WAGELEVEL","HPAY","PC","A","2005",21.0645025971394,
"EU27","WAGELEVEL","HPAY","PC","A","2006",21.0396494625143,
"EU27","WAGELEVEL","HPAY","PC","A","2007",20.9847332652545,
"EU27","WAGELEVEL","HPAY","PC","A","2008",21.0793148694518,
"EU27","WAGELEVEL","HPAY","PC","A","2009",21.2037008935595,
"EU27","WAGELEVEL","HPAY","PC","A","2010",21.4343420181033,
"EU27","WAGELEVEL","HPAY","PC","A","2011",21.6039071039234,
"EU27","WAGELEVEL","HPAY","PC","A","2012",21.5385421094093,
"EU27","WAGELEVEL","HPAY","PC","A","2013",21.6427230238443,
"EU27","WAGELEVEL","HPAY","PC","A","2014",21.6667770245849,
"EU27","WAGELEVEL","HPAY","PC","A","2015",21.7455616931677,
"EU27","WAGELEVEL","HPAY","PC","A","2016",21.5677964532362,
"EU27","WAGELEVEL","HPAY","PC","A","2017",21.5446239554743,
"EU27","WAGELEVEL","HPAY","PC","A","2018",21.391420838703,
"EU27","WAGELEVEL","HPAY","PC","A","2019",21.7159905418226,
"EU27","WAGELEVEL","HPAY","PC","A","2020",21.8268643218384,
